date,station_id,station_name,river,level_m,canonical_district_id,canonical_region_id,id,station_number,source_file
1953-11-24,JB001,Luuq,Juba,2.65,SO2606,SO26,1059,jb001,snrfa_level_data luuq (1).csv
1953-11-23,JB001,Luuq,Juba,2.71,SO2606,SO26,1058,jb001,snrfa_level_data luuq (1).csv
1953-11-22,JB001,Luuq,Juba,2.89,SO2606,SO26,1057,jb001,snrfa_level_data luuq (1).csv
1953-11-21,JB001,Luuq,Juba,2.89,SO2606,SO26,1056,jb001,snrfa_level_data luuq (1).csv
1953-11-20,JB001,Luuq,Juba,3.05,SO2606,SO26,1055,jb001,snrfa_level_data luuq (1).csv
1953-11-19,JB001,Luuq,Juba,3.13,SO2606,SO26,1054,jb001,snrfa_level_data luuq (1).csv
1953-11-18,JB001,Luuq,Juba,3.22,SO2606,SO26,1053,jb001,snrfa_level_data luuq (1).csv
1953-11-17,JB001,Luuq,Juba,3.27,SO2606,SO26,1052,jb001,snrfa_level_data luuq (1).csv
1953-11-16,JB001,Luuq,Juba,3.55,SO2606,SO26,1051,jb001,snrfa_level_data luuq (1).csv
1953-11-15,JB001,Luuq,Juba,3.49,SO2606,SO26,1050,jb001,snrfa_level_data luuq (1).csv
1953-11-14,JB001,Luuq,Juba,3.47,SO2606,SO26,1049,jb001,snrfa_level_data luuq (1).csv
1953-11-13,JB001,Luuq,Juba,3.57,SO2606,SO26,1048,jb001,snrfa_level_data luuq (1).csv
1953-11-12,JB001,Luuq,Juba,3.57,SO2606,SO26,1047,jb001,snrfa_level_data luuq (1).csv
1953-11-11,JB001,Luuq,Juba,3.65,SO2606,SO26,1046,jb001,snrfa_level_data luuq (1).csv
1953-11-10,JB001,Luuq,Juba,3.67,SO2606,SO26,1045,jb001,snrfa_level_data luuq (1).csv
1953-11-09,JB001,Luuq,Juba,3.69,SO2606,SO26,1044,jb001,snrfa_level_data luuq (1).csv
1953-11-08,JB001,Luuq,Juba,3.63,SO2606,SO26,1043,jb001,snrfa_level_data luuq (1).csv
1953-11-07,JB001,Luuq,Juba,3.45,SO2606,SO26,1042,jb001,snrfa_level_data luuq (1).csv
1953-11-06,JB001,Luuq,Juba,3.42,SO2606,SO26,1041,jb001,snrfa_level_data luuq (1).csv
1953-11-05,JB001,Luuq,Juba,3.51,SO2606,SO26,1040,jb001,snrfa_level_data luuq (1).csv
1953-11-04,JB001,Luuq,Juba,3.37,SO2606,SO26,1039,jb001,snrfa_level_data luuq (1).csv
1953-11-03,JB001,Luuq,Juba,3.35,SO2606,SO26,1038,jb001,snrfa_level_data luuq (1).csv
1953-11-02,JB001,Luuq,Juba,3.25,SO2606,SO26,1037,jb001,snrfa_level_data luuq (1).csv
1953-11-01,JB001,Luuq,Juba,2.99,SO2606,SO26,1036,jb001,snrfa_level_data luuq (1).csv
1953-10-31,JB001,Luuq,Juba,,SO2606,SO26,1035,jb001,snrfa_level_data luuq (1).csv
1953-10-30,JB001,Luuq,Juba,,SO2606,SO26,1034,jb001,snrfa_level_data luuq (1).csv
1953-10-29,JB001,Luuq,Juba,,SO2606,SO26,1033,jb001,snrfa_level_data luuq (1).csv
1953-10-28,JB001,Luuq,Juba,3.17,SO2606,SO26,1032,jb001,snrfa_level_data luuq (1).csv
1953-10-27,JB001,Luuq,Juba,3.32,SO2606,SO26,1031,jb001,snrfa_level_data luuq (1).csv
1953-10-26,JB001,Luuq,Juba,3.28,SO2606,SO26,1030,jb001,snrfa_level_data luuq (1).csv
1953-10-25,JB001,Luuq,Juba,3.13,SO2606,SO26,1029,jb001,snrfa_level_data luuq (1).csv
1953-10-24,JB001,Luuq,Juba,3.04,SO2606,SO26,1028,jb001,snrfa_level_data luuq (1).csv
1953-10-23,JB001,Luuq,Juba,3.11,SO2606,SO26,1027,jb001,snrfa_level_data luuq (1).csv
1953-10-22,JB001,Luuq,Juba,3.17,SO2606,SO26,1026,jb001,snrfa_level_data luuq (1).csv
1953-10-21,JB001,Luuq,Juba,3.07,SO2606,SO26,1025,jb001,snrfa_level_data luuq (1).csv
1953-10-20,JB001,Luuq,Juba,2.77,SO2606,SO26,1024,jb001,snrfa_level_data luuq (1).csv
1953-10-19,JB001,Luuq,Juba,2.65,SO2606,SO26,1023,jb001,snrfa_level_data luuq (1).csv
1953-10-18,JB001,Luuq,Juba,2.67,SO2606,SO26,1022,jb001,snrfa_level_data luuq (1).csv
1953-10-17,JB001,Luuq,Juba,2.57,SO2606,SO26,1021,jb001,snrfa_level_data luuq (1).csv
1953-10-16,JB001,Luuq,Juba,,SO2606,SO26,1020,jb001,snrfa_level_data luuq (1).csv
1953-10-15,JB001,Luuq,Juba,2.45,SO2606,SO26,1019,jb001,snrfa_level_data luuq (1).csv
1953-10-14,JB001,Luuq,Juba,2.42,SO2606,SO26,1018,jb001,snrfa_level_data luuq (1).csv
1953-10-13,JB001,Luuq,Juba,2.42,SO2606,SO26,1017,jb001,snrfa_level_data luuq (1).csv
1953-10-12,JB001,Luuq,Juba,2.45,SO2606,SO26,1016,jb001,snrfa_level_data luuq (1).csv
1953-10-11,JB001,Luuq,Juba,2.47,SO2606,SO26,1015,jb001,snrfa_level_data luuq (1).csv
1953-10-10,JB001,Luuq,Juba,2.52,SO2606,SO26,1014,jb001,snrfa_level_data luuq (1).csv
1953-10-09,JB001,Luuq,Juba,2.55,SO2606,SO26,1013,jb001,snrfa_level_data luuq (1).csv
1953-10-08,JB001,Luuq,Juba,2.59,SO2606,SO26,1012,jb001,snrfa_level_data luuq (1).csv
1953-10-07,JB001,Luuq,Juba,2.65,SO2606,SO26,1011,jb001,snrfa_level_data luuq (1).csv
1953-10-06,JB001,Luuq,Juba,2.65,SO2606,SO26,1010,jb001,snrfa_level_data luuq (1).csv
1953-10-05,JB001,Luuq,Juba,2.7,SO2606,SO26,1009,jb001,snrfa_level_data luuq (1).csv
1953-10-04,JB001,Luuq,Juba,2.77,SO2606,SO26,1008,jb001,snrfa_level_data luuq (1).csv
1953-10-03,JB001,Luuq,Juba,2.87,SO2606,SO26,1007,jb001,snrfa_level_data luuq (1).csv
1953-10-02,JB001,Luuq,Juba,2.97,SO2606,SO26,1006,jb001,snrfa_level_data luuq (1).csv
1953-10-01,JB001,Luuq,Juba,3.02,SO2606,SO26,1005,jb001,snrfa_level_data luuq (1).csv
1953-09-30,JB001,Luuq,Juba,3.12,SO2606,SO26,1004,jb001,snrfa_level_data luuq (1).csv
1953-09-29,JB001,Luuq,Juba,3.15,SO2606,SO26,1003,jb001,snrfa_level_data luuq (1).csv
1953-09-28,JB001,Luuq,Juba,3.01,SO2606,SO26,1002,jb001,snrfa_level_data luuq (1).csv
1953-09-27,JB001,Luuq,Juba,2.95,SO2606,SO26,1001,jb001,snrfa_level_data luuq (1).csv
1953-09-26,JB001,Luuq,Juba,2.97,SO2606,SO26,1000,jb001,snrfa_level_data luuq (1).csv
1953-09-25,JB001,Luuq,Juba,2.7,SO2606,SO26,999,jb001,snrfa_level_data luuq (1).csv
1953-09-24,JB001,Luuq,Juba,2.55,SO2606,SO26,998,jb001,snrfa_level_data luuq (1).csv
1953-09-23,JB001,Luuq,Juba,2.24,SO2606,SO26,997,jb001,snrfa_level_data luuq (1).csv
1953-09-22,JB001,Luuq,Juba,2.22,SO2606,SO26,996,jb001,snrfa_level_data luuq (1).csv
1953-09-21,JB001,Luuq,Juba,2.27,SO2606,SO26,995,jb001,snrfa_level_data luuq (1).csv
1953-09-20,JB001,Luuq,Juba,2.12,SO2606,SO26,994,jb001,snrfa_level_data luuq (1).csv
1953-09-19,JB001,Luuq,Juba,2.14,SO2606,SO26,993,jb001,snrfa_level_data luuq (1).csv
1953-09-18,JB001,Luuq,Juba,2.16,SO2606,SO26,992,jb001,snrfa_level_data luuq (1).csv
1953-09-17,JB001,Luuq,Juba,2.17,SO2606,SO26,991,jb001,snrfa_level_data luuq (1).csv
1953-09-16,JB001,Luuq,Juba,2.22,SO2606,SO26,990,jb001,snrfa_level_data luuq (1).csv
1953-09-15,JB001,Luuq,Juba,2.24,SO2606,SO26,989,jb001,snrfa_level_data luuq (1).csv
1953-09-14,JB001,Luuq,Juba,2.27,SO2606,SO26,988,jb001,snrfa_level_data luuq (1).csv
1953-09-13,JB001,Luuq,Juba,2.32,SO2606,SO26,987,jb001,snrfa_level_data luuq (1).csv
1953-09-12,JB001,Luuq,Juba,2.37,SO2606,SO26,986,jb001,snrfa_level_data luuq (1).csv
1953-09-11,JB001,Luuq,Juba,,SO2606,SO26,985,jb001,snrfa_level_data luuq (1).csv
1953-09-10,JB001,Luuq,Juba,,SO2606,SO26,984,jb001,snrfa_level_data luuq (1).csv
1953-09-09,JB001,Luuq,Juba,2.55,SO2606,SO26,983,jb001,snrfa_level_data luuq (1).csv
1953-09-08,JB001,Luuq,Juba,2.59,SO2606,SO26,982,jb001,snrfa_level_data luuq (1).csv
1953-09-07,JB001,Luuq,Juba,2.62,SO2606,SO26,981,jb001,snrfa_level_data luuq (1).csv
1953-09-06,JB001,Luuq,Juba,2.63,SO2606,SO26,980,jb001,snrfa_level_data luuq (1).csv
1953-09-05,JB001,Luuq,Juba,2.67,SO2606,SO26,979,jb001,snrfa_level_data luuq (1).csv
1953-09-04,JB001,Luuq,Juba,,SO2606,SO26,978,jb001,snrfa_level_data luuq (1).csv
1953-09-03,JB001,Luuq,Juba,2.82,SO2606,SO26,977,jb001,snrfa_level_data luuq (1).csv
1953-09-02,JB001,Luuq,Juba,2.84,SO2606,SO26,976,jb001,snrfa_level_data luuq (1).csv
1953-09-01,JB001,Luuq,Juba,3.05,SO2606,SO26,975,jb001,snrfa_level_data luuq (1).csv
1953-08-31,JB001,Luuq,Juba,3.16,SO2606,SO26,974,jb001,snrfa_level_data luuq (1).csv
1953-08-30,JB001,Luuq,Juba,3.24,SO2606,SO26,973,jb001,snrfa_level_data luuq (1).csv
1953-08-29,JB001,Luuq,Juba,3.29,SO2606,SO26,972,jb001,snrfa_level_data luuq (1).csv
1953-08-28,JB001,Luuq,Juba,3.41,SO2606,SO26,971,jb001,snrfa_level_data luuq (1).csv
1953-08-27,JB001,Luuq,Juba,3.59,SO2606,SO26,970,jb001,snrfa_level_data luuq (1).csv
1953-08-26,JB001,Luuq,Juba,3.62,SO2606,SO26,969,jb001,snrfa_level_data luuq (1).csv
1953-08-25,JB001,Luuq,Juba,3.75,SO2606,SO26,968,jb001,snrfa_level_data luuq (1).csv
1953-08-24,JB001,Luuq,Juba,3.75,SO2606,SO26,967,jb001,snrfa_level_data luuq (1).csv
1953-08-23,JB001,Luuq,Juba,3.97,SO2606,SO26,966,jb001,snrfa_level_data luuq (1).csv
1953-08-22,JB001,Luuq,Juba,4.04,SO2606,SO26,965,jb001,snrfa_level_data luuq (1).csv
1953-08-21,JB001,Luuq,Juba,4.01,SO2606,SO26,964,jb001,snrfa_level_data luuq (1).csv
1953-08-20,JB001,Luuq,Juba,3.9,SO2606,SO26,963,jb001,snrfa_level_data luuq (1).csv
1953-08-19,JB001,Luuq,Juba,3.97,SO2606,SO26,962,jb001,snrfa_level_data luuq (1).csv
1953-08-18,JB001,Luuq,Juba,4.05,SO2606,SO26,961,jb001,snrfa_level_data luuq (1).csv
1953-08-17,JB001,Luuq,Juba,4.12,SO2606,SO26,960,jb001,snrfa_level_data luuq (1).csv
1953-08-16,JB001,Luuq,Juba,4.34,SO2606,SO26,959,jb001,snrfa_level_data luuq (1).csv
1953-08-15,JB001,Luuq,Juba,4.49,SO2606,SO26,958,jb001,snrfa_level_data luuq (1).csv
1953-08-14,JB001,Luuq,Juba,4.62,SO2606,SO26,957,jb001,snrfa_level_data luuq (1).csv
1953-08-13,JB001,Luuq,Juba,4.37,SO2606,SO26,956,jb001,snrfa_level_data luuq (1).csv
1953-08-12,JB001,Luuq,Juba,3.22,SO2606,SO26,955,jb001,snrfa_level_data luuq (1).csv
1953-08-11,JB001,Luuq,Juba,3.02,SO2606,SO26,954,jb001,snrfa_level_data luuq (1).csv
1953-08-10,JB001,Luuq,Juba,3.02,SO2606,SO26,953,jb001,snrfa_level_data luuq (1).csv
1953-08-09,JB001,Luuq,Juba,3.02,SO2606,SO26,952,jb001,snrfa_level_data luuq (1).csv
1953-08-08,JB001,Luuq,Juba,3.02,SO2606,SO26,951,jb001,snrfa_level_data luuq (1).csv
1953-08-07,JB001,Luuq,Juba,3.07,SO2606,SO26,950,jb001,snrfa_level_data luuq (1).csv
1953-08-06,JB001,Luuq,Juba,3.15,SO2606,SO26,949,jb001,snrfa_level_data luuq (1).csv
1953-08-05,JB001,Luuq,Juba,3.09,SO2606,SO26,948,jb001,snrfa_level_data luuq (1).csv
1953-08-04,JB001,Luuq,Juba,,SO2606,SO26,947,jb001,snrfa_level_data luuq (1).csv
1953-08-03,JB001,Luuq,Juba,2.82,SO2606,SO26,946,jb001,snrfa_level_data luuq (1).csv
1953-08-02,JB001,Luuq,Juba,2.85,SO2606,SO26,945,jb001,snrfa_level_data luuq (1).csv
1953-08-01,JB001,Luuq,Juba,2.87,SO2606,SO26,944,jb001,snrfa_level_data luuq (1).csv
1953-07-31,JB001,Luuq,Juba,2.92,SO2606,SO26,943,jb001,snrfa_level_data luuq (1).csv
1953-07-30,JB001,Luuq,Juba,3.01,SO2606,SO26,942,jb001,snrfa_level_data luuq (1).csv
1953-07-29,JB001,Luuq,Juba,3.15,SO2606,SO26,941,jb001,snrfa_level_data luuq (1).csv
1953-07-28,JB001,Luuq,Juba,3.32,SO2606,SO26,940,jb001,snrfa_level_data luuq (1).csv
1953-07-27,JB001,Luuq,Juba,3.22,SO2606,SO26,939,jb001,snrfa_level_data luuq (1).csv
1953-07-26,JB001,Luuq,Juba,2.85,SO2606,SO26,938,jb001,snrfa_level_data luuq (1).csv
1953-07-25,JB001,Luuq,Juba,2.67,SO2606,SO26,937,jb001,snrfa_level_data luuq (1).csv
1953-07-24,JB001,Luuq,Juba,2.71,SO2606,SO26,936,jb001,snrfa_level_data luuq (1).csv
1953-07-23,JB001,Luuq,Juba,2.75,SO2606,SO26,935,jb001,snrfa_level_data luuq (1).csv
1953-07-22,JB001,Luuq,Juba,2.85,SO2606,SO26,934,jb001,snrfa_level_data luuq (1).csv
1953-07-21,JB001,Luuq,Juba,2.87,SO2606,SO26,933,jb001,snrfa_level_data luuq (1).csv
1953-07-20,JB001,Luuq,Juba,2.87,SO2606,SO26,932,jb001,snrfa_level_data luuq (1).csv
1953-07-19,JB001,Luuq,Juba,2.74,SO2606,SO26,931,jb001,snrfa_level_data luuq (1).csv
1953-07-18,JB001,Luuq,Juba,2.77,SO2606,SO26,930,jb001,snrfa_level_data luuq (1).csv
1953-07-17,JB001,Luuq,Juba,2.65,SO2606,SO26,929,jb001,snrfa_level_data luuq (1).csv
1953-07-16,JB001,Luuq,Juba,2.64,SO2606,SO26,928,jb001,snrfa_level_data luuq (1).csv
1953-07-15,JB001,Luuq,Juba,2.52,SO2606,SO26,927,jb001,snrfa_level_data luuq (1).csv
1953-07-14,JB001,Luuq,Juba,2.47,SO2606,SO26,926,jb001,snrfa_level_data luuq (1).csv
1953-07-13,JB001,Luuq,Juba,2.92,SO2606,SO26,925,jb001,snrfa_level_data luuq (1).csv
1953-07-12,JB001,Luuq,Juba,2.92,SO2606,SO26,924,jb001,snrfa_level_data luuq (1).csv
1953-07-11,JB001,Luuq,Juba,2.9,SO2606,SO26,923,jb001,snrfa_level_data luuq (1).csv
1953-07-10,JB001,Luuq,Juba,2.9,SO2606,SO26,922,jb001,snrfa_level_data luuq (1).csv
1953-07-09,JB001,Luuq,Juba,2.96,SO2606,SO26,921,jb001,snrfa_level_data luuq (1).csv
1953-07-08,JB001,Luuq,Juba,3.01,SO2606,SO26,920,jb001,snrfa_level_data luuq (1).csv
1953-07-07,JB001,Luuq,Juba,3.07,SO2606,SO26,919,jb001,snrfa_level_data luuq (1).csv
1953-07-06,JB001,Luuq,Juba,3.03,SO2606,SO26,918,jb001,snrfa_level_data luuq (1).csv
1953-07-05,JB001,Luuq,Juba,2.87,SO2606,SO26,917,jb001,snrfa_level_data luuq (1).csv
1953-07-04,JB001,Luuq,Juba,2.92,SO2606,SO26,916,jb001,snrfa_level_data luuq (1).csv
1953-07-03,JB001,Luuq,Juba,2.95,SO2606,SO26,915,jb001,snrfa_level_data luuq (1).csv
1953-07-02,JB001,Luuq,Juba,2.97,SO2606,SO26,914,jb001,snrfa_level_data luuq (1).csv
1953-07-01,JB001,Luuq,Juba,2.66,SO2606,SO26,913,jb001,snrfa_level_data luuq (1).csv
1953-06-30,JB001,Luuq,Juba,2.35,SO2606,SO26,912,jb001,snrfa_level_data luuq (1).csv
1953-06-29,JB001,Luuq,Juba,2.27,SO2606,SO26,911,jb001,snrfa_level_data luuq (1).csv
1953-06-28,JB001,Luuq,Juba,2.28,SO2606,SO26,910,jb001,snrfa_level_data luuq (1).csv
1953-06-27,JB001,Luuq,Juba,2.3,SO2606,SO26,909,jb001,snrfa_level_data luuq (1).csv
1953-06-26,JB001,Luuq,Juba,2.47,SO2606,SO26,908,jb001,snrfa_level_data luuq (1).csv
1953-06-25,JB001,Luuq,Juba,2.41,SO2606,SO26,907,jb001,snrfa_level_data luuq (1).csv
1953-06-24,JB001,Luuq,Juba,,SO2606,SO26,906,jb001,snrfa_level_data luuq (1).csv
1953-06-23,JB001,Luuq,Juba,2.29,SO2606,SO26,905,jb001,snrfa_level_data luuq (1).csv
1953-06-22,JB001,Luuq,Juba,2.25,SO2606,SO26,904,jb001,snrfa_level_data luuq (1).csv
1953-06-21,JB001,Luuq,Juba,2.32,SO2606,SO26,903,jb001,snrfa_level_data luuq (1).csv
1953-06-20,JB001,Luuq,Juba,2.28,SO2606,SO26,902,jb001,snrfa_level_data luuq (1).csv
1953-06-19,JB001,Luuq,Juba,2.22,SO2606,SO26,901,jb001,snrfa_level_data luuq (1).csv
1953-06-18,JB001,Luuq,Juba,2.16,SO2606,SO26,900,jb001,snrfa_level_data luuq (1).csv
1953-06-17,JB001,Luuq,Juba,2.09,SO2606,SO26,899,jb001,snrfa_level_data luuq (1).csv
1953-06-16,JB001,Luuq,Juba,1.97,SO2606,SO26,898,jb001,snrfa_level_data luuq (1).csv
1953-06-15,JB001,Luuq,Juba,1.91,SO2606,SO26,897,jb001,snrfa_level_data luuq (1).csv
1953-06-14,JB001,Luuq,Juba,,SO2606,SO26,896,jb001,snrfa_level_data luuq (1).csv
1953-06-13,JB001,Luuq,Juba,1.87,SO2606,SO26,895,jb001,snrfa_level_data luuq (1).csv
1953-06-12,JB001,Luuq,Juba,1.9,SO2606,SO26,894,jb001,snrfa_level_data luuq (1).csv
1953-06-11,JB001,Luuq,Juba,1.95,SO2606,SO26,893,jb001,snrfa_level_data luuq (1).csv
1953-06-10,JB001,Luuq,Juba,1.99,SO2606,SO26,892,jb001,snrfa_level_data luuq (1).csv
1953-06-09,JB001,Luuq,Juba,2.01,SO2606,SO26,891,jb001,snrfa_level_data luuq (1).csv
1953-06-08,JB001,Luuq,Juba,2.07,SO2606,SO26,890,jb001,snrfa_level_data luuq (1).csv
1953-06-07,JB001,Luuq,Juba,2.17,SO2606,SO26,889,jb001,snrfa_level_data luuq (1).csv
1953-06-06,JB001,Luuq,Juba,2.17,SO2606,SO26,888,jb001,snrfa_level_data luuq (1).csv
1953-06-05,JB001,Luuq,Juba,1.87,SO2606,SO26,887,jb001,snrfa_level_data luuq (1).csv
1953-06-04,JB001,Luuq,Juba,,SO2606,SO26,886,jb001,snrfa_level_data luuq (1).csv
1953-06-03,JB001,Luuq,Juba,1.95,SO2606,SO26,885,jb001,snrfa_level_data luuq (1).csv
1953-06-02,JB001,Luuq,Juba,2.09,SO2606,SO26,884,jb001,snrfa_level_data luuq (1).csv
1953-06-01,JB001,Luuq,Juba,2.14,SO2606,SO26,883,jb001,snrfa_level_data luuq (1).csv
1953-05-31,JB001,Luuq,Juba,2.27,SO2606,SO26,882,jb001,snrfa_level_data luuq (1).csv
1953-05-30,JB001,Luuq,Juba,2.3,SO2606,SO26,881,jb001,snrfa_level_data luuq (1).csv
1953-05-29,JB001,Luuq,Juba,2.27,SO2606,SO26,880,jb001,snrfa_level_data luuq (1).csv
1953-05-28,JB001,Luuq,Juba,2.29,SO2606,SO26,879,jb001,snrfa_level_data luuq (1).csv
1953-05-27,JB001,Luuq,Juba,2.37,SO2606,SO26,878,jb001,snrfa_level_data luuq (1).csv
1953-05-26,JB001,Luuq,Juba,2.22,SO2606,SO26,877,jb001,snrfa_level_data luuq (1).csv
1953-05-25,JB001,Luuq,Juba,1.97,SO2606,SO26,876,jb001,snrfa_level_data luuq (1).csv
1953-05-24,JB001,Luuq,Juba,1.9,SO2606,SO26,875,jb001,snrfa_level_data luuq (1).csv
1953-05-23,JB001,Luuq,Juba,1.87,SO2606,SO26,874,jb001,snrfa_level_data luuq (1).csv
1953-05-22,JB001,Luuq,Juba,1.97,SO2606,SO26,873,jb001,snrfa_level_data luuq (1).csv
1953-05-21,JB001,Luuq,Juba,2.07,SO2606,SO26,872,jb001,snrfa_level_data luuq (1).csv
1953-05-20,JB001,Luuq,Juba,2.17,SO2606,SO26,871,jb001,snrfa_level_data luuq (1).csv
1953-05-19,JB001,Luuq,Juba,2.47,SO2606,SO26,870,jb001,snrfa_level_data luuq (1).csv
1953-05-18,JB001,Luuq,Juba,2.51,SO2606,SO26,869,jb001,snrfa_level_data luuq (1).csv
1953-05-17,JB001,Luuq,Juba,2.57,SO2606,SO26,868,jb001,snrfa_level_data luuq (1).csv
1953-05-16,JB001,Luuq,Juba,2.7,SO2606,SO26,867,jb001,snrfa_level_data luuq (1).csv
1953-05-15,JB001,Luuq,Juba,2.77,SO2606,SO26,866,jb001,snrfa_level_data luuq (1).csv
1953-05-14,JB001,Luuq,Juba,3.02,SO2606,SO26,865,jb001,snrfa_level_data luuq (1).csv
1953-05-13,JB001,Luuq,Juba,2.82,SO2606,SO26,864,jb001,snrfa_level_data luuq (1).csv
1953-05-12,JB001,Luuq,Juba,2.84,SO2606,SO26,863,jb001,snrfa_level_data luuq (1).csv
1953-05-11,JB001,Luuq,Juba,2.95,SO2606,SO26,862,jb001,snrfa_level_data luuq (1).csv
1953-05-10,JB001,Luuq,Juba,3.1,SO2606,SO26,861,jb001,snrfa_level_data luuq (1).csv
1953-05-09,JB001,Luuq,Juba,3.32,SO2606,SO26,860,jb001,snrfa_level_data luuq (1).csv
1953-05-08,JB001,Luuq,Juba,3.37,SO2606,SO26,859,jb001,snrfa_level_data luuq (1).csv
1953-05-07,JB001,Luuq,Juba,2.67,SO2606,SO26,858,jb001,snrfa_level_data luuq (1).csv
1953-05-06,JB001,Luuq,Juba,2.57,SO2606,SO26,857,jb001,snrfa_level_data luuq (1).csv
1953-05-05,JB001,Luuq,Juba,2.43,SO2606,SO26,856,jb001,snrfa_level_data luuq (1).csv
1953-05-04,JB001,Luuq,Juba,2.73,SO2606,SO26,855,jb001,snrfa_level_data luuq (1).csv
1953-05-03,JB001,Luuq,Juba,2.5,SO2606,SO26,854,jb001,snrfa_level_data luuq (1).csv
1953-05-02,JB001,Luuq,Juba,2.87,SO2606,SO26,853,jb001,snrfa_level_data luuq (1).csv
1953-05-01,JB001,Luuq,Juba,2.42,SO2606,SO26,852,jb001,snrfa_level_data luuq (1).csv
1953-04-30,JB001,Luuq,Juba,2.37,SO2606,SO26,851,jb001,snrfa_level_data luuq (1).csv
1953-04-29,JB001,Luuq,Juba,2.6,SO2606,SO26,850,jb001,snrfa_level_data luuq (1).csv
1953-04-28,JB001,Luuq,Juba,2.65,SO2606,SO26,849,jb001,snrfa_level_data luuq (1).csv
1953-04-27,JB001,Luuq,Juba,2.13,SO2606,SO26,848,jb001,snrfa_level_data luuq (1).csv
1953-04-26,JB001,Luuq,Juba,2.05,SO2606,SO26,847,jb001,snrfa_level_data luuq (1).csv
1953-04-25,JB001,Luuq,Juba,2.11,SO2606,SO26,846,jb001,snrfa_level_data luuq (1).csv
1953-04-24,JB001,Luuq,Juba,2.11,SO2606,SO26,845,jb001,snrfa_level_data luuq (1).csv
1953-04-23,JB001,Luuq,Juba,1.95,SO2606,SO26,844,jb001,snrfa_level_data luuq (1).csv
1953-04-22,JB001,Luuq,Juba,2.11,SO2606,SO26,843,jb001,snrfa_level_data luuq (1).csv
1953-04-21,JB001,Luuq,Juba,1.41,SO2606,SO26,842,jb001,snrfa_level_data luuq (1).csv
1953-04-20,JB001,Luuq,Juba,1.44,SO2606,SO26,841,jb001,snrfa_level_data luuq (1).csv
1953-04-19,JB001,Luuq,Juba,1.04,SO2606,SO26,840,jb001,snrfa_level_data luuq (1).csv
1953-04-18,JB001,Luuq,Juba,1.02,SO2606,SO26,839,jb001,snrfa_level_data luuq (1).csv
1953-04-17,JB001,Luuq,Juba,1.13,SO2606,SO26,838,jb001,snrfa_level_data luuq (1).csv
1953-04-16,JB001,Luuq,Juba,1.01,SO2606,SO26,837,jb001,snrfa_level_data luuq (1).csv
1953-04-15,JB001,Luuq,Juba,1.02,SO2606,SO26,836,jb001,snrfa_level_data luuq (1).csv
1953-04-14,JB001,Luuq,Juba,1.02,SO2606,SO26,835,jb001,snrfa_level_data luuq (1).csv
1953-04-13,JB001,Luuq,Juba,1.04,SO2606,SO26,834,jb001,snrfa_level_data luuq (1).csv
1953-04-12,JB001,Luuq,Juba,1.03,SO2606,SO26,833,jb001,snrfa_level_data luuq (1).csv
1953-04-11,JB001,Luuq,Juba,1.03,SO2606,SO26,832,jb001,snrfa_level_data luuq (1).csv
1953-04-10,JB001,Luuq,Juba,1.04,SO2606,SO26,831,jb001,snrfa_level_data luuq (1).csv
1953-04-09,JB001,Luuq,Juba,1.05,SO2606,SO26,830,jb001,snrfa_level_data luuq (1).csv
1953-04-08,JB001,Luuq,Juba,1.05,SO2606,SO26,829,jb001,snrfa_level_data luuq (1).csv
1953-04-07,JB001,Luuq,Juba,1.05,SO2606,SO26,828,jb001,snrfa_level_data luuq (1).csv
1953-04-06,JB001,Luuq,Juba,1.07,SO2606,SO26,827,jb001,snrfa_level_data luuq (1).csv
1953-04-05,JB001,Luuq,Juba,1.1,SO2606,SO26,826,jb001,snrfa_level_data luuq (1).csv
1953-04-04,JB001,Luuq,Juba,1.11,SO2606,SO26,825,jb001,snrfa_level_data luuq (1).csv
1953-04-03,JB001,Luuq,Juba,1.11,SO2606,SO26,824,jb001,snrfa_level_data luuq (1).csv
1953-04-02,JB001,Luuq,Juba,1.13,SO2606,SO26,823,jb001,snrfa_level_data luuq (1).csv
1953-04-01,JB001,Luuq,Juba,1.14,SO2606,SO26,822,jb001,snrfa_level_data luuq (1).csv
1953-03-31,JB001,Luuq,Juba,1.15,SO2606,SO26,821,jb001,snrfa_level_data luuq (1).csv
1953-03-30,JB001,Luuq,Juba,1.16,SO2606,SO26,820,jb001,snrfa_level_data luuq (1).csv
1953-03-29,JB001,Luuq,Juba,1.19,SO2606,SO26,819,jb001,snrfa_level_data luuq (1).csv
1953-03-28,JB001,Luuq,Juba,1.21,SO2606,SO26,818,jb001,snrfa_level_data luuq (1).csv
1953-03-27,JB001,Luuq,Juba,1.19,SO2606,SO26,817,jb001,snrfa_level_data luuq (1).csv
1953-03-26,JB001,Luuq,Juba,1.2,SO2606,SO26,816,jb001,snrfa_level_data luuq (1).csv
1953-03-25,JB001,Luuq,Juba,1.21,SO2606,SO26,815,jb001,snrfa_level_data luuq (1).csv
1953-03-24,JB001,Luuq,Juba,1.22,SO2606,SO26,814,jb001,snrfa_level_data luuq (1).csv
1953-03-23,JB001,Luuq,Juba,1.23,SO2606,SO26,813,jb001,snrfa_level_data luuq (1).csv
1953-03-22,JB001,Luuq,Juba,1.24,SO2606,SO26,812,jb001,snrfa_level_data luuq (1).csv
