-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MAX
8.5,51.25,2025,279,26.18
8.5,51.875,2025,279,26.65
9.0,46.875,2025,279,33.09
9.0,47.5,2025,279,32.92
9.0,48.125,2025,279,33.53
9.0,48.75,2025,279,33.47
9.0,49.375,2025,279,34.28
9.0,50.0,2025,279,35.83
9.0,50.625,2025,279,29.43
9.0,51.25,2025,279,26.13
9.0,51.875,2025,279,26.5
9.5,46.875,2025,279,32.25
9.5,47.5,2025,279,32.38
9.5,48.125,2025,279,32.24
9.5,48.75,2025,279,32.73
9.5,49.375,2025,279,34.62
9.5,50.0,2025,279,36.41
9.5,50.625,2025,279,34.67
9.5,51.25,2025,279,25.95
9.5,51.875,2025,279,26.39
10.0,46.875,2025,279,31.58
10.0,47.5,2025,279,31.05
10.0,48.125,2025,279,31.87
10.0,48.75,2025,279,33.41
10.0,49.375,2025,279,36.19
10.0,50.0,2025,279,37.42
10.0,50.625,2025,279,37.41
10.0,51.25,2025,279,26.22
10.0,51.875,2025,279,26.19
10.5,46.875,2025,279,34.41
10.5,47.5,2025,279,30.39
10.5,48.125,2025,279,32.64
10.5,48.75,2025,279,35.2
10.5,49.375,2025,279,37.16
10.5,50.0,2025,279,37.44
10.5,50.625,2025,279,38.47
10.5,51.25,2025,279,28.86
10.5,51.875,2025,279,25.67
11.0,46.875,2025,279,34.52
11.0,47.5,2025,279,34.06
11.0,48.125,2025,279,33.37
11.0,48.75,2025,279,35.76
11.0,49.375,2025,279,35.73
11.0,50.0,2025,279,35.52
11.0,50.625,2025,279,38.1
11.0,51.25,2025,279,30.35
11.0,51.875,2025,279,25.28
11.5,46.875,2025,279,31.28
11.5,47.5,2025,279,32.15
11.5,48.125,2025,279,32.67
11.5,48.75,2025,279,31.52
11.5,49.375,2025,279,31.87
11.5,50.0,2025,279,32.64
11.5,50.625,2025,279,36.43
11.5,51.25,2025,279,31.34
11.5,51.875,2025,279,25.39
12.0,46.875,2025,279,30.63
12.0,47.5,2025,279,30.5
12.0,48.125,2025,279,30.72
12.0,48.75,2025,279,30.86
12.0,49.375,2025,279,30.89
12.0,50.0,2025,279,30.76
12.0,50.625,2025,279,32.39
12.0,51.25,2025,279,31.41
12.0,51.875,2025,279,25.7
12.5,46.875,2025,279,30.53
12.5,47.5,2025,279,30.23
12.5,48.125,2025,279,30.21
12.5,48.75,2025,279,30.42
12.5,49.375,2025,279,30.74
12.5,50.0,2025,279,30.34
12.5,50.625,2025,279,29.77
12.5,51.25,2025,279,28.27
12.5,51.875,2025,279,25.83
5.5,46.875,2025,280,36.68
5.5,47.5,2025,280,36.81
5.5,48.125,2025,280,35.44
5.5,48.75,2025,280,28.11
5.5,49.375,2025,280,25.61
5.5,50.0,2025,280,25.94
5.5,50.625,2025,280,26.2
5.5,51.25,2025,280,26.37
5.5,51.875,2025,280,26.29
6.0,46.875,2025,280,36.28
6.0,47.5,2025,280,36.65
6.0,48.125,2025,280,36.79
6.0,48.75,2025,280,33.2
6.0,49.375,2025,280,26.09
6.0,50.0,2025,280,25.86
6.0,50.625,2025,280,26.2
6.0,51.25,2025,280,26.24
6.0,51.875,2025,280,26.26
6.5,46.875,2025,280,35.56
6.5,47.5,2025,280,36.03
6.5,48.125,2025,280,36.72
6.5,48.75,2025,280,35.03
6.5,49.375,2025,280,27.61
6.5,50.0,2025,280,25.84
6.5,50.625,2025,280,26.3
6.5,51.25,2025,280,26.26
6.5,51.875,2025,280,26.28
7.0,46.875,2025,280,34.42
7.0,47.5,2025,280,34.78
7.0,48.125,2025,280,35.95
7.0,48.75,2025,280,35.95
7.0,49.375,2025,280,30.33
7.0,50.0,2025,280,25.85
7.0,50.625,2025,280,26.26
7.0,51.25,2025,280,26.34
7.0,51.875,2025,280,26.35
7.5,46.875,2025,280,32.47
7.5,47.5,2025,280,33.08
7.5,48.125,2025,280,34.56
7.5,48.75,2025,280,34.93
7.5,49.375,2025,280,33.33
7.5,50.0,2025,280,26.64
7.5,50.625,2025,280,26.01
7.5,51.25,2025,280,26.43
7.5,51.875,2025,280,26.47
8.0,46.875,2025,280,31.22
8.0,47.5,2025,280,31.5
8.0,48.125,2025,280,33.51
8.0,48.75,2025,280,34.56
8.0,49.375,2025,280,35.54
8.0,50.0,2025,280,28.89
8.0,50.625,2025,280,25.75
8.0,51.25,2025,280,26.33
8.0,51.875,2025,280,26.55
8.5,46.875,2025,280,29.75
8.5,47.5,2025,280,31.04
8.5,48.125,2025,280,33.61
8.5,48.75,2025,280,35.06
8.5,49.375,2025,280,35.69
8.5,50.0,2025,280,34.04
8.5,50.625,2025,280,26.02
8.5,51.25,2025,280,26.14
8.5,51.875,2025,280,26.55
9.0,46.875,2025,280,29.43
9.0,47.5,2025,280,29.81
9.0,48.125,2025,280,30.88
9.0,48.75,2025,280,32.39
9.0,49.375,2025,280,34.16
9.0,50.0,2025,280,36.33
9.0,50.625,2025,280,29.34
9.0,51.25,2025,280,26.07
9.0,51.875,2025,280,26.47
9.5,46.875,2025,280,27.61
9.5,47.5,2025,280,26.98
9.5,48.125,2025,280,27.73
9.5,48.75,2025,280,30.58
9.5,49.375,2025,280,33.31
9.5,50.0,2025,280,35.92
9.5,50.625,2025,280,34.94
9.5,51.25,2025,280,26.04
9.5,51.875,2025,280,26.4
10.0,46.875,2025,280,28.08
10.0,47.5,2025,280,27.22
10.0,48.125,2025,280,28.65
10.0,48.75,2025,280,30.84
10.0,49.375,2025,280,34.2
10.0,50.0,2025,280,36.51
10.0,50.625,2025,280,37.2
10.0,51.25,2025,280,26.57
10.0,51.875,2025,280,26.23
10.5,46.875,2025,280,33.22
10.5,47.5,2025,280,28.37
10.5,48.125,2025,280,29.63
10.5,48.75,2025,280,33.11
10.5,49.375,2025,280,35.61
10.5,50.0,2025,280,36.2
10.5,50.625,2025,280,38.34
10.5,51.25,2025,280,29.56
10.5,51.875,2025,280,25.87
11.0,46.875,2025,280,34.23
11.0,47.5,2025,280,32.98
11.0,48.125,2025,280,32.59
11.0,48.75,2025,280,35.85
11.0,49.375,2025,280,35.64
11.0,50.0,2025,280,35.09
11.0,50.625,2025,280,38.11
11.0,51.25,2025,280,31.06
11.0,51.875,2025,280,25.45
11.5,46.875,2025,280,31.99
11.5,47.5,2025,280,32.31
11.5,48.125,2025,280,32.65
11.5,48.75,2025,280,32.77
11.5,49.375,2025,280,33.09
11.5,50.0,2025,280,33.84
11.5,50.625,2025,280,36.97
11.5,51.25,2025,280,31.67
11.5,51.875,2025,280,25.48
12.0,46.875,2025,280,31.03
12.0,47.5,2025,280,30.85
12.0,48.125,2025,280,31.18
12.0,48.75,2025,280,31.65
12.0,49.375,2025,280,31.61
12.0,50.0,2025,280,31.72
12.0,50.625,2025,280,33.3
12.0,51.25,2025,280,31.18
12.0,51.875,2025,280,25.71
12.5,46.875,2025,280,30.73
12.5,47.5,2025,280,30.4
12.5,48.125,2025,280,30.2
12.5,48.75,2025,280,30.48
12.5,49.375,2025,280,30.64
12.5,50.0,2025,280,30.61
12.5,50.625,2025,280,30.38
12.5,51.25,2025,280,28.27
12.5,51.875,2025,280,25.83
5.5,46.875,2025,281,36.93
5.5,47.5,2025,281,37.45
5.5,48.125,2025,281,36.31
5.5,48.75,2025,281,28.28
5.5,49.375,2025,281,25.88
5.5,50.0,2025,281,26.0
5.5,50.625,2025,281,26.25
5.5,51.25,2025,281,26.19
5.5,51.875,2025,281,26.32
6.0,46.875,2025,281,36.27
6.0,47.5,2025,281,36.98
6.0,48.125,2025,281,37.58
6.0,48.75,2025,281,33.38
6.0,49.375,2025,281,26.17
6.0,50.0,2025,281,25.92
6.0,50.625,2025,281,26.25
6.0,51.25,2025,281,26.33
6.0,51.875,2025,281,26.38
6.5,46.875,2025,281,35.68
6.5,47.5,2025,281,36.16
6.5,48.125,2025,281,37.0
6.5,48.75,2025,281,35.66
6.5,49.375,2025,281,27.86
6.5,50.0,2025,281,25.9
6.5,50.625,2025,281,26.23
6.5,51.25,2025,281,26.48
6.5,51.875,2025,281,26.68
7.0,46.875,2025,281,34.8
7.0,47.5,2025,281,35.09
7.0,48.125,2025,281,36.06
7.0,48.75,2025,281,36.41
7.0,49.375,2025,281,30.67
7.0,50.0,2025,281,26.05
7.0,50.625,2025,281,26.35
7.0,51.25,2025,281,26.58
7.0,51.875,2025,281,26.82
7.5,46.875,2025,281,32.62
7.5,47.5,2025,281,33.3
7.5,48.125,2025,281,34.59
7.5,48.75,2025,281,35.34
7.5,49.375,2025,281,33.86
7.5,50.0,2025,281,26.96
7.5,50.625,2025,281,26.31
7.5,51.25,2025,281,26.6
7.5,51.875,2025,281,26.75
8.0,46.875,2025,281,31.05
8.0,47.5,2025,281,31.38
8.0,48.125,2025,281,33.49
8.0,48.75,2025,281,34.78
8.0,49.375,2025,281,35.88
8.0,50.0,2025,281,29.41
8.0,50.625,2025,281,26.08
8.0,51.25,2025,281,26.58
8.0,51.875,2025,281,26.7
8.5,46.875,2025,281,31.2
8.5,47.5,2025,281,32.41
8.5,48.125,2025,281,34.34
8.5,48.75,2025,281,35.44
8.5,49.375,2025,281,35.78
8.5,50.0,2025,281,34.64
8.5,50.625,2025,281,26.33
8.5,51.25,2025,281,26.45
8.5,51.875,2025,281,26.68
9.0,46.875,2025,281,32.83
9.0,47.5,2025,281,32.97
9.0,48.125,2025,281,33.84
9.0,48.75,2025,281,34.11
9.0,49.375,2025,281,34.72
9.0,50.0,2025,281,36.16
9.0,50.625,2025,281,29.99
9.0,51.25,2025,281,26.36
9.0,51.875,2025,281,26.68
9.5,46.875,2025,281,31.32
9.5,47.5,2025,281,31.32
9.5,48.125,2025,281,31.95
9.5,48.75,2025,281,32.67
9.5,49.375,2025,281,34.06
9.5,50.0,2025,281,35.95
9.5,50.625,2025,281,35.36
9.5,51.25,2025,281,26.31
9.5,51.875,2025,281,26.6
10.0,46.875,2025,281,27.91
10.0,47.5,2025,281,27.41
10.0,48.125,2025,281,31.06
10.0,48.75,2025,281,32.38
10.0,49.375,2025,281,34.66
10.0,50.0,2025,281,36.49
10.0,50.625,2025,281,37.13
10.0,51.25,2025,281,27.03
10.0,51.875,2025,281,26.36
10.5,46.875,2025,281,30.27
10.5,47.5,2025,281,25.22
10.5,48.125,2025,281,29.77
10.5,48.75,2025,281,33.0
10.5,49.375,2025,281,35.3
10.5,50.0,2025,281,36.06
10.5,50.625,2025,281,38.41
10.5,51.25,2025,281,30.25
10.5,51.875,2025,281,25.92
11.0,46.875,2025,281,33.97
11.0,47.5,2025,281,32.76
11.0,48.125,2025,281,32.51
11.0,48.75,2025,281,35.22
11.0,49.375,2025,281,34.89
11.0,50.0,2025,281,34.77
11.0,50.625,2025,281,38.25
11.0,51.25,2025,281,31.62
11.0,51.875,2025,281,25.42
11.5,46.875,2025,281,32.58
11.5,47.5,2025,281,32.51
11.5,48.125,2025,281,32.75
11.5,48.75,2025,281,33.29
11.5,49.375,2025,281,33.36
11.5,50.0,2025,281,33.84
11.5,50.625,2025,281,36.6
11.5,51.25,2025,281,32.06
11.5,51.875,2025,281,25.55
12.0,46.875,2025,281,32.0
12.0,47.5,2025,281,31.19
12.0,48.125,2025,281,31.13
12.0,48.75,2025,281,31.56
12.0,49.375,2025,281,31.37
12.0,50.0,2025,281,31.02
12.0,50.625,2025,281,33.01
12.0,51.25,2025,281,30.94
12.0,51.875,2025,281,25.75
12.5,46.875,2025,281,31.56
12.5,47.5,2025,281,30.91
12.5,48.125,2025,281,30.73
12.5,48.75,2025,281,30.64
12.5,49.375,2025,281,30.63
12.5,50.0,2025,281,29.77
12.5,50.625,2025,281,29.55
12.5,51.25,2025,281,27.67
12.5,51.875,2025,281,25.85
5.5,46.875,2025,282,37.44
5.5,47.5,2025,282,37.76
5.5,48.125,2025,282,36.53
5.5,48.75,2025,282,28.7
5.5,49.375,2025,282,26.24
5.5,50.0,2025,282,26.46
5.5,50.625,2025,282,26.77
5.5,51.25,2025,282,26.66
5.5,51.875,2025,282,26.71
6.0,46.875,2025,282,36.93
6.0,47.5,2025,282,37.23
6.0,48.125,2025,282,37.62
6.0,48.75,2025,282,33.76
6.0,49.375,2025,282,26.56
6.0,50.0,2025,282,26.49
6.0,50.625,2025,282,26.78
6.0,51.25,2025,282,26.69
6.0,51.875,2025,282,26.74
6.5,46.875,2025,282,36.26
6.5,47.5,2025,282,36.43
6.5,48.125,2025,282,37.12
6.5,48.75,2025,282,35.82
6.5,49.375,2025,282,28.22
6.5,50.0,2025,282,26.46
6.5,50.625,2025,282,26.75
6.5,51.25,2025,282,26.74
6.5,51.875,2025,282,26.66
7.0,46.875,2025,282,34.9
7.0,47.5,2025,282,35.18
7.0,48.125,2025,282,36.06
7.0,48.75,2025,282,36.34
7.0,49.375,2025,282,30.89
7.0,50.0,2025,282,26.42
7.0,50.625,2025,282,26.81
7.0,51.25,2025,282,26.79
7.0,51.875,2025,282,26.76
7.5,46.875,2025,282,32.34
7.5,47.5,2025,282,33.23
7.5,48.125,2025,282,34.4
7.5,48.75,2025,282,35.01
7.5,49.375,2025,282,33.54
7.5,50.0,2025,282,27.22
7.5,50.625,2025,282,26.8
7.5,51.25,2025,282,26.91
7.5,51.875,2025,282,26.8
8.0,46.875,2025,282,30.64
8.0,47.5,2025,282,31.28
8.0,48.125,2025,282,33.06
8.0,48.75,2025,282,34.14
8.0,49.375,2025,282,35.01
8.0,50.0,2025,282,29.31
8.0,50.625,2025,282,26.61
8.0,51.25,2025,282,26.88
8.0,51.875,2025,282,26.83
8.5,46.875,2025,282,30.28
8.5,47.5,2025,282,32.07
8.5,48.125,2025,282,33.78
8.5,48.75,2025,282,34.42
8.5,49.375,2025,282,34.26
8.5,50.0,2025,282,33.59
8.5,50.625,2025,282,26.78
8.5,51.25,2025,282,26.8
8.5,51.875,2025,282,26.82
9.0,46.875,2025,282,31.68
9.0,47.5,2025,282,32.14
9.0,48.125,2025,282,33.01
9.0,48.75,2025,282,32.9
9.0,49.375,2025,282,32.63
9.0,50.0,2025,282,34.37
9.0,50.625,2025,282,29.87
9.0,51.25,2025,282,26.62
9.0,51.875,2025,282,26.79
9.5,46.875,2025,282,29.99
9.5,47.5,2025,282,30.29
9.5,48.125,2025,282,30.67
9.5,48.75,2025,282,31.4
9.5,49.375,2025,282,32.26
9.5,50.0,2025,282,33.76
9.5,50.625,2025,282,34.28
9.5,51.25,2025,282,26.89
9.5,51.875,2025,282,26.76
10.0,46.875,2025,282,28.82
10.0,47.5,2025,282,28.0
10.0,48.125,2025,282,28.16
10.0,48.75,2025,282,29.76
10.0,49.375,2025,282,32.59
10.0,50.0,2025,282,34.28
10.0,50.625,2025,282,36.0
10.0,51.25,2025,282,27.6
10.0,51.875,2025,282,26.6
10.5,46.875,2025,282,30.67
10.5,47.5,2025,282,25.86
10.5,48.125,2025,282,25.91
10.5,48.75,2025,282,29.87
10.5,49.375,2025,282,32.64
10.5,50.0,2025,282,33.78
10.5,50.625,2025,282,37.45
10.5,51.25,2025,282,30.41
10.5,51.875,2025,282,26.21
11.0,46.875,2025,282,33.21
11.0,47.5,2025,282,31.43
11.0,48.125,2025,282,31.11
11.0,48.75,2025,282,33.2
11.0,49.375,2025,282,33.08
11.0,50.0,2025,282,33.28
11.0,50.625,2025,282,37.4
11.0,51.25,2025,282,31.39
11.0,51.875,2025,282,25.67
11.5,46.875,2025,282,31.84
11.5,47.5,2025,282,32.04
11.5,48.125,2025,282,32.81
11.5,48.75,2025,282,32.98
11.5,49.375,2025,282,32.63
11.5,50.0,2025,282,33.29
11.5,50.625,2025,282,36.72
11.5,51.25,2025,282,31.64
11.5,51.875,2025,282,25.62
12.0,46.875,2025,282,31.15
12.0,47.5,2025,282,30.95
12.0,48.125,2025,282,31.27
12.0,48.75,2025,282,31.26
12.0,49.375,2025,282,31.1
12.0,50.0,2025,282,31.21
12.0,50.625,2025,282,33.21
12.0,51.25,2025,282,30.95
12.0,51.875,2025,282,25.8
12.5,46.875,2025,282,30.81
12.5,47.5,2025,282,30.56
12.5,48.125,2025,282,30.28
12.5,48.75,2025,282,30.22
12.5,49.375,2025,282,30.14
12.5,50.0,2025,282,29.57
12.5,50.625,2025,282,29.71
12.5,51.25,2025,282,27.68
12.5,51.875,2025,282,25.87
5.5,46.875,2025,283,35.85
5.5,47.5,2025,283,36.23
5.5,48.125,2025,283,35.96
5.5,48.75,2025,283,28.92
5.5,49.375,2025,283,26.07
5.5,50.0,2025,283,26.32
5.5,50.625,2025,283,26.56
5.5,51.25,2025,283,26.76
5.5,51.875,2025,283,26.76
6.0,46.875,2025,283,35.46
6.0,47.5,2025,283,35.79
6.0,48.125,2025,283,36.29
6.0,48.75,2025,283,33.22
6.0,49.375,2025,283,26.58
6.0,50.0,2025,283,26.4
6.0,50.625,2025,283,26.59
6.0,51.25,2025,283,26.71
6.0,51.875,2025,283,26.98
6.5,46.875,2025,283,35.01
6.5,47.5,2025,283,35.2
6.5,48.125,2025,283,36.02
6.5,48.75,2025,283,34.6
6.5,49.375,2025,283,27.98
6.5,50.0,2025,283,26.37
6.5,50.625,2025,283,26.75
6.5,51.25,2025,283,26.7
6.5,51.875,2025,283,26.93
7.0,46.875,2025,283,33.91
7.0,47.5,2025,283,34.42
7.0,48.125,2025,283,35.28
7.0,48.75,2025,283,35.25
7.0,49.375,2025,283,30.35
7.0,50.0,2025,283,26.43
7.0,50.625,2025,283,26.94
7.0,51.25,2025,283,26.9
7.0,51.875,2025,283,27.05
7.5,46.875,2025,283,31.98
7.5,47.5,2025,283,32.98
7.5,48.125,2025,283,34.18
7.5,48.75,2025,283,34.71
7.5,49.375,2025,283,33.32
7.5,50.0,2025,283,27.53
7.5,50.625,2025,283,26.86
7.5,51.25,2025,283,27.04
7.5,51.875,2025,283,27.16
8.0,46.875,2025,283,30.93
8.0,47.5,2025,283,31.59
8.0,48.125,2025,283,33.28
8.0,48.75,2025,283,34.38
8.0,49.375,2025,283,35.47
8.0,50.0,2025,283,30.07
8.0,50.625,2025,283,26.74
8.0,51.25,2025,283,26.98
8.0,51.875,2025,283,27.17
8.5,46.875,2025,283,31.23
8.5,47.5,2025,283,32.34
8.5,48.125,2025,283,33.71
8.5,48.75,2025,283,34.61
8.5,49.375,2025,283,35.34
8.5,50.0,2025,283,35.2
8.5,50.625,2025,283,26.94
8.5,51.25,2025,283,26.96
8.5,51.875,2025,283,27.13
9.0,46.875,2025,283,33.17
9.0,47.5,2025,283,32.82
9.0,48.125,2025,283,32.99
9.0,48.75,2025,283,33.32
9.0,49.375,2025,283,33.99
9.0,50.0,2025,283,36.31
9.0,50.625,2025,283,30.69
9.0,51.25,2025,283,26.82
9.0,51.875,2025,283,27.03
9.5,46.875,2025,283,31.42
9.5,47.5,2025,283,31.74
9.5,48.125,2025,283,31.45
9.5,48.75,2025,283,32.36
9.5,49.375,2025,283,33.57
9.5,50.0,2025,283,35.62
9.5,50.625,2025,283,35.67
9.5,51.25,2025,283,26.76
9.5,51.875,2025,283,26.99
10.0,46.875,2025,283,30.06
10.0,47.5,2025,283,29.29
10.0,48.125,2025,283,30.62
10.0,48.75,2025,283,32.25
10.0,49.375,2025,283,34.57
10.0,50.0,2025,283,36.07
10.0,50.625,2025,283,36.96
10.0,51.25,2025,283,27.34
10.0,51.875,2025,283,26.84
10.5,46.875,2025,283,31.78
10.5,47.5,2025,283,27.01
10.5,48.125,2025,283,29.33
10.5,48.75,2025,283,33.39
10.5,49.375,2025,283,35.37
10.5,50.0,2025,283,35.89
10.5,50.625,2025,283,37.96
10.5,51.25,2025,283,29.92
10.5,51.875,2025,283,26.25
11.0,46.875,2025,283,32.87
11.0,47.5,2025,283,32.36
11.0,48.125,2025,283,32.8
11.0,48.75,2025,283,35.67
11.0,49.375,2025,283,34.92
11.0,50.0,2025,283,34.48
11.0,50.625,2025,283,37.53
11.0,51.25,2025,283,30.75
11.0,51.875,2025,283,25.58
11.5,46.875,2025,283,30.99
11.5,47.5,2025,283,31.59
11.5,48.125,2025,283,32.07
11.5,48.75,2025,283,32.26
11.5,49.375,2025,283,32.27
11.5,50.0,2025,283,32.67
11.5,50.625,2025,283,36.39
11.5,51.25,2025,283,31.06
11.5,51.875,2025,283,25.57
12.0,46.875,2025,283,30.43
12.0,47.5,2025,283,30.24
12.0,48.125,2025,283,30.12
12.0,48.75,2025,283,30.14
12.0,49.375,2025,283,30.29
12.0,50.0,2025,283,30.16
12.0,50.625,2025,283,32.36
12.0,51.25,2025,283,30.08
12.0,51.875,2025,283,25.8
12.5,46.875,2025,283,30.21
12.5,47.5,2025,283,29.99
12.5,48.125,2025,283,29.9
12.5,48.75,2025,283,29.95
12.5,49.375,2025,283,29.62
12.5,50.0,2025,283,28.88
12.5,50.625,2025,283,28.57
12.5,51.25,2025,283,26.47
12.5,51.875,2025,283,25.89
5.5,46.875,2025,284,33.3
5.5,47.5,2025,284,34.12
5.5,48.125,2025,284,35.3
5.5,48.75,2025,284,28.77
5.5,49.375,2025,284,25.86
5.5,50.0,2025,284,25.96
5.5,50.625,2025,284,26.26
5.5,51.25,2025,284,26.51
5.5,51.875,2025,284,26.57
6.0,46.875,2025,284,33.59
6.0,47.5,2025,284,34.06
6.0,48.125,2025,284,36.0
6.0,48.75,2025,284,33.25
6.0,49.375,2025,284,26.6
6.0,50.0,2025,284,26.12
6.0,50.625,2025,284,26.27
6.0,51.25,2025,284,26.52
6.0,51.875,2025,284,26.61
6.5,46.875,2025,284,33.66
6.5,47.5,2025,284,34.27
6.5,48.125,2025,284,35.58
6.5,48.75,2025,284,35.02
6.5,49.375,2025,284,28.32
6.5,50.0,2025,284,26.25
6.5,50.625,2025,284,26.35
6.5,51.25,2025,284,26.56
6.5,51.875,2025,284,26.79
7.0,46.875,2025,284,33.52
7.0,47.5,2025,284,34.08
7.0,48.125,2025,284,35.17
7.0,48.75,2025,284,35.24
7.0,49.375,2025,284,30.61
7.0,50.0,2025,284,26.58
7.0,50.625,2025,284,26.62
7.0,51.25,2025,284,26.71
7.0,51.875,2025,284,26.85
7.5,46.875,2025,284,32.02
7.5,47.5,2025,284,32.83
7.5,48.125,2025,284,34.24
7.5,48.75,2025,284,34.8
7.5,49.375,2025,284,33.5
7.5,50.0,2025,284,27.6
7.5,50.625,2025,284,26.81
7.5,51.25,2025,284,26.88
7.5,51.875,2025,284,26.88
8.0,46.875,2025,284,30.76
8.0,47.5,2025,284,31.77
8.0,48.125,2025,284,33.56
8.0,48.75,2025,284,34.34
8.0,49.375,2025,284,35.33
8.0,50.0,2025,284,29.61
8.0,50.625,2025,284,26.72
8.0,51.25,2025,284,26.95
8.0,51.875,2025,284,27.0
8.5,46.875,2025,284,30.53
8.5,47.5,2025,284,32.27
8.5,48.125,2025,284,34.07
8.5,48.75,2025,284,34.71
8.5,49.375,2025,284,35.1
8.5,50.0,2025,284,34.22
8.5,50.625,2025,284,26.94
8.5,51.25,2025,284,26.95
8.5,51.875,2025,284,27.16
9.0,46.875,2025,284,32.56
9.0,47.5,2025,284,32.84
9.0,48.125,2025,284,33.68
9.0,48.75,2025,284,34.21
9.0,49.375,2025,284,34.63
9.0,50.0,2025,284,35.92
9.0,50.625,2025,284,29.96
9.0,51.25,2025,284,26.91
9.0,51.875,2025,284,27.11
9.5,46.875,2025,284,31.87
9.5,47.5,2025,284,32.61
9.5,48.125,2025,284,33.15
9.5,48.75,2025,284,34.13
9.5,49.375,2025,284,35.05
9.5,50.0,2025,284,36.1
9.5,50.625,2025,284,34.63
9.5,51.25,2025,284,26.77
9.5,51.875,2025,284,27.07
10.0,46.875,2025,284,30.8
10.0,47.5,2025,284,31.31
10.0,48.125,2025,284,32.99
10.0,48.75,2025,284,33.99
10.0,49.375,2025,284,35.66
10.0,50.0,2025,284,36.52
10.0,50.625,2025,284,36.16
10.0,51.25,2025,284,27.12
10.0,51.875,2025,284,26.94
10.5,46.875,2025,284,32.43
10.5,47.5,2025,284,27.82
10.5,48.125,2025,284,31.24
10.5,48.75,2025,284,33.7
10.5,49.375,2025,284,36.09
10.5,50.0,2025,284,36.22
10.5,50.625,2025,284,36.74
10.5,51.25,2025,284,29.24
10.5,51.875,2025,284,26.68
11.0,46.875,2025,284,32.27
11.0,47.5,2025,284,32.79
11.0,48.125,2025,284,32.99
11.0,48.75,2025,284,34.66
11.0,49.375,2025,284,34.55
11.0,50.0,2025,284,34.4
11.0,50.625,2025,284,36.22
11.0,51.25,2025,284,30.41
11.0,51.875,2025,284,25.99
11.5,46.875,2025,284,30.45
11.5,47.5,2025,284,31.02
11.5,48.125,2025,284,31.25
11.5,48.75,2025,284,30.93
11.5,49.375,2025,284,31.22
11.5,50.0,2025,284,32.66
11.5,50.625,2025,284,35.9
11.5,51.25,2025,284,30.4
11.5,51.875,2025,284,25.72
12.0,46.875,2025,284,30.36
12.0,47.5,2025,284,30.17
12.0,48.125,2025,284,30.17
12.0,48.75,2025,284,30.19
12.0,49.375,2025,284,29.86
12.0,50.0,2025,284,30.49
12.0,50.625,2025,284,32.66
12.0,51.25,2025,284,29.8
12.0,51.875,2025,284,25.97
12.5,46.875,2025,284,30.08
12.5,47.5,2025,284,29.96
12.5,48.125,2025,284,29.79
12.5,48.75,2025,284,29.77
12.5,49.375,2025,284,29.47
12.5,50.0,2025,284,28.87
12.5,50.625,2025,284,28.67
12.5,51.25,2025,284,26.7
12.5,51.875,2025,284,25.98
5.5,46.875,2025,285,35.88
5.5,47.5,2025,285,36.3
5.5,48.125,2025,285,35.82
5.5,48.75,2025,285,28.82
5.5,49.375,2025,285,25.93
5.5,50.0,2025,285,26.3
5.5,50.625,2025,285,26.32
5.5,51.25,2025,285,26.63
5.5,51.875,2025,285,27.01
6.0,46.875,2025,285,35.18
6.0,47.5,2025,285,35.75
6.0,48.125,2025,285,36.29
6.0,48.75,2025,285,33.61
6.0,49.375,2025,285,26.53
6.0,50.0,2025,285,26.33
6.0,50.625,2025,285,26.31
6.0,51.25,2025,285,26.46
6.0,51.875,2025,285,26.77
6.5,46.875,2025,285,34.51
6.5,47.5,2025,285,35.08
6.5,48.125,2025,285,35.87
6.5,48.75,2025,285,35.19
6.5,49.375,2025,285,28.35
6.5,50.0,2025,285,26.39
6.5,50.625,2025,285,26.42
6.5,51.25,2025,285,26.46
6.5,51.875,2025,285,26.66
7.0,46.875,2025,285,33.85
7.0,47.5,2025,285,34.56
7.0,48.125,2025,285,35.87
7.0,48.75,2025,285,36.06
7.0,49.375,2025,285,30.93
7.0,50.0,2025,285,26.4
7.0,50.625,2025,285,26.48
7.0,51.25,2025,285,26.59
7.0,51.875,2025,285,26.79
7.5,46.875,2025,285,32.35
7.5,47.5,2025,285,33.98
7.5,48.125,2025,285,35.75
7.5,48.75,2025,285,36.21
7.5,49.375,2025,285,34.24
7.5,50.0,2025,285,27.58
7.5,50.625,2025,285,26.53
7.5,51.25,2025,285,26.71
7.5,51.875,2025,285,26.95
8.0,46.875,2025,285,32.0
8.0,47.5,2025,285,33.42
8.0,48.125,2025,285,35.17
8.0,48.75,2025,285,35.79
8.0,49.375,2025,285,36.55
8.0,50.0,2025,285,29.77
8.0,50.625,2025,285,26.61
8.0,51.25,2025,285,26.8
8.0,51.875,2025,285,26.96
8.5,46.875,2025,285,32.5
8.5,47.5,2025,285,34.35
8.5,48.125,2025,285,35.87
8.5,48.75,2025,285,36.42
8.5,49.375,2025,285,36.6
8.5,50.0,2025,285,34.52
8.5,50.625,2025,285,26.79
