date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,canonical_region_id,canonical_district_id,source_dataset
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,20300.0,35.58,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,29000.0,50.83,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,29000.0,50.83,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,24650.0,43.21,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,26100.0,45.75,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,23200.0,40.67,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,20880.0,36.6,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1595000.0,2795.79,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,348000.0,609.99,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,37700.0,66.08,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,14500.0,25.42,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,29000.0,50.83,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,29000.0,50.83,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,43500.0,76.25,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,58000.0,101.67,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,41566.67,72.86,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Gedo,Luuq,Luuq,6618,3.8,42.54,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,29000.0,50.83,SO26,SO2606,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,18750.0,32.87,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,30000.0,52.59,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,20000.0,35.06,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,37500.0,65.73,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,28750.0,50.39,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,27500.0,48.2,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,40000.0,70.11,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1316666.67,2307.92,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,187500.0,328.66,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,60000.0,105.17,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,12500.0,21.91,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,40000.0,70.11,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,25000.0,43.82,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,22500.0,39.44,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,42500.0,74.5,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,50000.0,87.64,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,17500.0,30.67,SO20,SO2001,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,8348.4,14.63,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,9739.7,17.07,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,11131.0,19.51,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,8348.4,14.63,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,9739.7,17.07,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,11131.0,19.51,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,92587.3,162.29,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,22743.3,39.87,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,2782.9,4.88,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,20389.4,35.74,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,13913.9,24.39,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,12522.6,21.95,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,22262.3,39.02,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,19480.0,34.15,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,9739.7,17.07,SO20,SO2002,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,22500.0,39.44,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,44333.33,77.71,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,27000.0,47.33,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,45000.0,78.88,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,32666.67,57.26,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,30333.33,53.17,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,54000.0,94.65,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1471111.12,2578.63,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,224444.44,393.42,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,73111.11,128.15,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,15000.0,26.29,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,54000.0,94.65,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,30000.0,52.59,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,30000.0,52.59,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,54000.0,94.65,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,56666.67,99.33,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,25555.56,44.8,SO20,SO2003,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,21000.0,36.81,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,36000.0,63.1,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,15000.0,26.29,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,22200.0,38.91,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,30000.0,52.59,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,21600.0,37.86,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1650000.0,2892.2,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,210000.0,368.1,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,39000.0,68.36,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,15000.0,26.29,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,24000.0,42.07,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,30000.0,52.59,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,36000.0,63.1,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,45000.0,78.88,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,30000.0,52.59,SO28,SO2802,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,20300.0,35.58,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,29000.0,50.83,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,29000.0,50.83,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,20880.0,36.6,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,23200.0,40.67,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,21750.0,38.12,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,29000.0,50.83,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1566000.0,2744.96,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,174000.0,305.0,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,21750.0,38.12,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,14500.0,25.42,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,24650.0,43.21,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,29000.0,50.83,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,29000.0,50.83,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,43500.0,76.25,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,34800.0,61.0,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,17400.0,30.5,SO28,SO2801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,12500.0,21.91,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,30000.0,52.59,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,17500.0,30.67,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,30000.0,52.59,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,12500.0,21.91,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,12500.0,21.91,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,25000.0,43.82,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1388888.98,2434.51,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,125000.0,219.11,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,25000.0,43.82,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,5000.0,8.76,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,25000.0,43.82,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,25000.0,43.82,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,22500.0,39.44,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,50000.0,87.64,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,15000.0,26.29,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,20000.0,35.06,SO18,SO1801,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,40000.0,70.11,SO18,SO1803,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,37500.0,65.73,SO18,SO1803,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,22500.0,39.44,SO18,SO1803,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,40000.0,70.11,SO18,SO1803,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,20000.0,35.06,SO18,SO1803,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,25000.0,43.82,SO18,SO1803,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,37500.0,65.73,SO18,SO1803,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,875000.0,1533.74,SO18,SO1803,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,150000.0,262.93,SO18,SO1803,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,32500.0,56.97,SO18,SO1803,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,5000.0,8.76,SO18,SO1803,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,30000.0,52.59,SO18,SO1803,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,25000.0,43.82,SO18,SO1803,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,25000.0,43.82,SO18,SO1803,WFP Somalia Food Prices via HDX
2026-01-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,40000.0,70.11,SO18,SO1803,WFP Somalia Food Prices via HDX
