date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2025-10-15,Galgaduud,Cadaado,Cadaado,6605,6.15,46.63,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,25000,43.74
2025-10-15,Galgaduud,Cadaado,Cadaado,6605,6.15,46.63,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,22500,39.37
2025-10-15,Galgaduud,Cadaado,Cadaado,6605,6.15,46.63,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,40000,69.99
2025-10-15,Galgaduud,Cadaado,Cadaado,6605,6.15,46.63,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,25000,43.74
2025-10-15,Galgaduud,Cadaado,Cadaado,6605,6.15,46.63,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,17500,30.62
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,20954.84,36.67
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,21656.45,37.89
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,20047.42,35.08
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,18803.23,32.9
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,18850,32.98
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,22283.23,38.99
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2370516.14,4147.88
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,194954.84,341.13
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,8700,15.22
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,25866.13,45.26
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,37700,65.97
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,51170.97,89.54
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,37512.9,65.64
2025-10-15,Gedo,Belet Xaawo,Belet Xaawo,6614,3.78,41.89,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,22077.42,38.63
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,22077.42,38.63
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,22030.65,38.55
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,24481.61,42.84
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2344322.58,4102.05
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,174000,304.46
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,34800,60.89
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,58000,101.49
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,43500,76.12
2025-10-15,Gedo,Ceel Waaq,Ceel Waaq,6616,2.79,41,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,26754.84,46.82
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,17680.65,30.94
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,18747.1,32.8
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,19832.26,34.7
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,17822.92,31.19
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,20393.55,35.68
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,19813.55,34.67
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2338709.7,4092.23
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,232000,405.95
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,14500,25.37
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,29000,50.74
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,34800,60.89
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,48832.26,85.45
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,43500,76.12
2025-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,26754.84,46.82
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,21870.97,38.27
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,30000,52.49
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,24000,41.99
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,26225.81,45.89
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,27048.39,47.33
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,21900,38.32
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2440645.17,4270.6
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,297580.65,520.7
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,29177.42,51.05
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,15000,26.25
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,30000,52.49
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,30000,52.49
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,45000,78.74
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,60000,104.99
2025-10-15,Gedo,Luuq,Luuq,6618,3.8,42.54,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,45000,78.74
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,16200,28.35
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,27000,47.24
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,21600,37.8
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,27000,47.24
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,10800,18.9
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,21600,37.8
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,24300,42.52
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,216000,377.95
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,32400,56.69
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,13500,23.62
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,29700,51.97
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,24300,42.52
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,40500,70.87
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,32400,56.69
2025-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,21600,37.8
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,15762.9,27.58
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,29000,50.74
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,34800,60.89
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,22526.45,39.42
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,17690,30.95
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,20880,36.54
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,18952.9,33.16
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1885000,3298.34
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,162025.81,283.51
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,32489.36,56.85
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,14500,25.37
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,25912.9,45.34
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,29000,50.74
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,26100,45.67
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,54520,95.4
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,39851.61,69.73
2025-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,31900,55.82
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,13500,23.62
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,27000,47.24
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,40500,70.87
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,27000,47.24
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,20250,35.43
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,22410,39.21
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,16200,28.35
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1809000,3165.35
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,162000,283.46
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,13500,23.62
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,29700,51.97
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,27000,47.24
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,29700,51.97
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,51300,89.76
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,27000,47.24
2025-10-15,Hiraan,Jalalaqsi,Jalalaqsi,6608,3.38,45.6,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,37800,66.14
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,17806.45,31.16
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,30000,52.49
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,15000,26.25
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,21919.35,38.35
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,28750,50.31
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,32322.58,56.56
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,22751.61,39.81
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2446451.61,4280.76
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,204677.42,358.14
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,30000,52.49
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,15000,26.25
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,26835.48,46.96
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,30000,52.49
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,36000,62.99
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,45000,78.74
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,30000,52.49
2025-10-15,Juba Hoose,Afmadow,Afmadow,2106,0.51,42.07,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,30000,52.49
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,17167.74,30.04
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,28612.9,50.07
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,28612.9,50.07
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,20601.29,36.05
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,20029.03,35.05
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,21089.35,36.9
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,28612.9,50.07
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,2341645.17,4097.37
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,171677.42,300.4
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,21725.48,38.01
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,14306.45,25.03
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,21997.42,38.49
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,28612.9,50.07
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,28612.9,50.07
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,42919.35,75.1
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,28612.9,50.07
2025-10-15,Juba Hoose,Kismaayo,Kismayo,2105,-0.36,42.55,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,16083.87,28.14
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,17338.71,30.34
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,30000,52.49
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,15000,26.25
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,30000,52.49
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,16209.68,28.36
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,15403.23,26.95
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Livestock (Goat),383,Head,aggregate,Retail,SOS,1478225.79,2586.57
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,SOS,129032.26,225.78
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,34193.55,59.83
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,miscellaneous food,Salt,185,KG,aggregate,Retail,SOS,5000,8.75
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,35000,61.24
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,25000,43.74
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,22903.23,40.08
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,94354.84,165.1
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,pulses and nuts,Cowpeas,218,KG,aggregate,Retail,SOS,15604.84,27.31
2025-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,vegetables and fruits,Onions,173,KG,aggregate,Retail,SOS,20403.23,35.7
2025-10-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,40000,69.99
2025-10-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,37500,65.62
2025-10-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Potatoes,83,KG,aggregate,Retail,SOS,30500,53.37
2025-10-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,35000,61.24
2025-10-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,20000,35
2025-10-15,Mudug,Hobyo,Hobyo,6602,5.35,48.53,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,22500,39.37
