district_id,district_name,region_id,region_name,year,month,rainfall_mm,rainfall_daily_mean_mm,rainfall_daily_max_mm,heavy_rain_days,valid_days,valid_pixel_fraction,dry_spell_days_end,baseline_mean_mm,baseline_std_mm,rainfall_anomaly_mm,rainfall_anomaly_z,percent_of_normal,month_start,source_version,season,season_order
SO1101,Borama,SO11,Awdal,2015,1,3.700845075964324,0.1193820992246556,1.141577124595642,0,31,1.0,31,4.315515026938395,1.9368299761282142,-0.6146699509740712,-0.31735875556966353,85.75674172984763,2015-01-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2021,6,5.52850367196135,0.18428345573204502,4.584986686706543,0,30,1.0,54,15.18694817084962,8.526313696554103,-9.658444498888269,-1.1327808057064233,36.40299295004483,2021-06-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Gu,2
SO1101,Borama,SO11,Awdal,2021,7,47.194239045334555,1.522394807914018,17.914121627807617,0,31,1.0,7,39.34995188067526,25.62036098389982,7.844287164659292,0.3061739516312338,119.93468045004552,2021-07-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Xagaa,3
SO1101,Borama,SO11,Awdal,2021,8,76.40538642377413,2.4646898846378753,25.76681900024414,0,31,1.0,0,82.04405026233549,20.496746611026825,-5.638663838561357,-0.27510043157424174,93.12727270224745,2021-08-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Xagaa,3
SO1101,Borama,SO11,Awdal,2021,9,59.57825043992224,1.9859416813307413,22.74432373046875,0,30,1.0,1,60.42149160760707,18.317636959963274,-0.8432411676848233,-0.04603438585052697,98.60440193505805,2021-09-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Xagaa,3
SO1101,Borama,SO11,Awdal,2021,10,44.69370492553737,1.4417324169528183,29.10674476623535,0,31,1.0,21,25.469040087386453,24.178263524178604,19.224664838150915,0.7951218175335867,175.48248686322472,2021-10-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Deyr,4
SO1101,Borama,SO11,Awdal,2021,11,1.1226240651894004,0.037420802172980015,0.8745973110198975,0,30,1.0,51,15.607582001432798,15.999138546978484,-14.484957936243397,-0.9053586162599331,7.192812218358628,2021-11-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Deyr,4
SO1101,Borama,SO11,Awdal,2021,12,3.4820406277272418,0.1123238912170078,0.7247163653373718,0,31,1.0,82,4.035603865228772,2.238150278919385,-0.5535632375015305,-0.2473306831607392,86.28301349715974,2021-12-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Deyr,4
SO1101,Borama,SO11,Awdal,2022,1,3.691387267460247,0.1190770086277499,1.6789910793304443,0,31,1.0,113,4.315515026938395,1.9368299761282142,-0.624127759478148,-0.3222418938010241,85.53758344989636,2022-01-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2022,2,3.210526965225322,0.11466167732947578,1.9089502096176147,0,28,1.0,141,3.8410565344715852,0.8932338397505301,-0.6305295692462631,-0.7058952999612764,83.58447568819746,2022-02-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2022,3,3.8795325745578393,0.12514621208251095,4.662593841552734,0,31,1.0,7,29.115484691731876,36.46295738595524,-25.235952117174037,-0.6920983355808212,13.324636754749053,2022-03-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
